clue_id,answer,difficulty,score,action,flags,old_clue_text,sanitized_clue_text
tr_kw_10187,FERŞEVER,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ferşever'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ferşever'"
tr_kw_10188,HÜSRÜZTE,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'hüsrüzte'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'hüsrüzte'"
tr_kw_10189,HÜSZEDAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'hüszedan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'hüszedan'"
tr_kw_10190,CİHZEVER,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ci̇hzever'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ci̇hzever'"
tr_kw_10191,ZAMZEZAR,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zamzezar'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zamzezar'"
tr_kw_10192,NÜFRATAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'nüfratan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'nüfratan'"
tr_kw_10193,ZEMEKYAT,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zemekyat'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zemekyat'"
tr_kw_10194,ŞERDACAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şerdacan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şerdacan'"
tr_kw_10195,HÜSMAMAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'hüsmaman'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'hüsmaman'"
tr_kw_10196,KABDERKU,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kabderku'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kabderku'"
tr_kw_10197,ZERTAMAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zertaman'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zertaman'"
tr_kw_10198,ZENÜFGİN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zenüfgi̇n'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zenüfgi̇n'"
tr_kw_10199,BAMECLİY,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'bamecli̇y'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'bamecli̇y'"
tr_kw_10200,TEBKABDA,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tebkabda'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tebkabda'"
tr_kw_10201,BİRBATAN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'bi̇rbatan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'bi̇rbatan'"
tr_kw_10202,FERZİDAR,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ferzi̇dar'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ferzi̇dar'"
tr_kw_10203,ŞERMÜMEN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şermümen'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şermümen'"
tr_kw_10204,BASÜLMAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'basülman'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'basülman'"
tr_kw_10205,RÜZMÜGİN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'rüzmügi̇n'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'rüzmügi̇n'"
tr_kw_10206,RÜZKABMA,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'rüzkabma'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'rüzkabma'"
tr_kw_10207,MEKMECZİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mekmeczi̇'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mekmeczi̇'"
tr_kw_10208,NÜFTARDE,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'nüftarde'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'nüftarde'"
tr_kw_10209,ZEFERGİN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zefergi̇n'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zefergi̇n'"
tr_kw_10210,MENÜFKÜL,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'menüfkül'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'menüfkül'"
tr_kw_10211,TABİRVER,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tabi̇rver'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tabi̇rver'"
tr_kw_10212,BERESVER,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'beresver'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'beresver'"
tr_kw_10213,ZAMDERZİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zamderzi̇'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zamderzi̇'"
tr_kw_10214,MEKTECAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mektecan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mektecan'"
tr_kw_10215,MUCİHLAN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'muci̇hlan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'muci̇hlan'"
tr_kw_10216,BEZERZAR,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'bezerzar'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'bezerzar'"
tr_kw_10217,DABİRMEN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'dabi̇rmen'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'dabi̇rmen'"
tr_kw_10218,ZAMREMEN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zamremen'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zamremen'"
tr_kw_10219,ŞAMEKGİN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şamekgi̇n'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şamekgi̇n'"
tr_kw_10220,BİRRÜZKU,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'bi̇rrüzku'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'bi̇rrüzku'"
tr_kw_10221,TARFEHAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tarfehan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tarfehan'"
tr_kw_10222,ŞERDERMU,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şerdermu'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şerdermu'"
tr_kw_10223,NÜFNÜFME,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'nüfnüfme'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'nüfnüfme'"
tr_kw_10224,DERŞERME,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'derşerme'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'derşerme'"
tr_kw_10225,SÜLŞECAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'sülşecan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'sülşecan'"
tr_kw_10226,ZAMKÜMAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zamküman'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zamküman'"
tr_kw_10227,KABŞACAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kabşacan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kabşacan'"
tr_kw_10228,KABREMEN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kabremen'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kabremen'"
tr_kw_10229,FİZAMTAN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'fi̇zamtan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'fi̇zamtan'"
tr_kw_10230,NÜFRALAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'nüfralan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'nüfralan'"
tr_kw_10231,LABİRKÜL,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'labi̇rkül'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'labi̇rkül'"
tr_kw_10232,BEDERDAR,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'bederdar'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'bederdar'"
tr_kw_10233,RAZAMLİY,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'razamli̇y'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'razamli̇y'"
tr_kw_10234,CİHBEDAN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ci̇hbedan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ci̇hbedan'"
tr_kw_10235,ŞENÜFCAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şenüfcan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şenüfcan'"
tr_kw_10236,MAHÜSHAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mahüshan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mahüshan'"
tr_kw_10237,TARCİHMÜ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tarci̇hmü'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tarci̇hmü'"
tr_kw_10238,ŞERMÜRAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şermüran'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şermüran'"
tr_kw_10239,HÜSMELAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'hüsmelan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'hüsmelan'"
tr_kw_10240,ŞACİHKÜL,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şaci̇hkül'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şaci̇hkül'"
tr_kw_10241,TEBFİCAN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tebfi̇can'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tebfi̇can'"
tr_kw_10242,KUHÜSVER,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kuhüsver'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kuhüsver'"
tr_kw_10243,NÜFZAMRE,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'nüfzamre'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'nüfzamre'"
tr_kw_10244,ZAMBEMEN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zambemen'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zambemen'"
tr_kw_10245,RÜZCİHTE,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'rüzci̇hte'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'rüzci̇hte'"
tr_kw_10246,BAŞERGİN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'başergi̇n'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'başergi̇n'"
tr_kw_10247,ZEHÜSVER,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zehüsver'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zehüsver'"
tr_kw_10248,LATEBLİY,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'latebli̇y'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'latebli̇y'"
tr_kw_10249,TARMEKFİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tarmekfi̇'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tarmekfi̇'"
tr_kw_10250,BİRFERKU,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'bi̇rferku'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'bi̇rferku'"
tr_kw_10251,FİMECGİN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'fi̇mecgi̇n'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'fi̇mecgi̇n'"
tr_kw_10252,REMECDAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'remecdan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'remecdan'"
tr_kw_10253,ZERKUDAR,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zerkudar'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zerkudar'"
tr_kw_10254,KABZERTE,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kabzerte'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kabzerte'"
tr_kw_10255,FERŞERAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ferşeran'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ferşeran'"
tr_kw_10256,DEDERLAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'dederlan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'dederlan'"
tr_kw_10257,DAMECDAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'damecdan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'damecdan'"
tr_kw_10258,KUGÜLLİY,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kugülli̇y'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kugülli̇y'"
tr_kw_10259,CİHTANİY,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ci̇htani̇y'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ci̇htani̇y'"
tr_kw_10260,TEBRÜZBE,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tebrüzbe'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tebrüzbe'"
tr_kw_10261,ZAMRETAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zamretan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zamretan'"
tr_kw_10262,ZERDELAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zerdelan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zerdelan'"
tr_kw_10263,MEKRAKÜL,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mekrakül'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mekrakül'"
tr_kw_10264,GÜLDADAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'güldadan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'güldadan'"
tr_kw_10265,KABMECZİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kabmeczi̇'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kabmeczi̇'"
tr_kw_10266,RÜZKULAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'rüzkulan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'rüzkulan'"
tr_kw_10267,MECTACAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mectacan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mectacan'"
tr_kw_10268,ZAMFİGİN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zamfi̇gi̇n'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zamfi̇gi̇n'"
tr_kw_10269,DERMEKKÜ,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'dermekkü'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'dermekkü'"
tr_kw_10270,MUMECGİN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mumecgi̇n'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mumecgi̇n'"
tr_kw_10271,TEBRENİY,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tebreni̇y'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tebreni̇y'"
tr_kw_10272,ŞEKABBAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şekabban'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şekabban'"
tr_kw_10273,KABTARMU,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kabtarmu'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'kabtarmu'"
tr_kw_10274,MECFİVER,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mecfi̇ver'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mecfi̇ver'"
tr_kw_10275,TARRANİY,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tarrani̇y'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tarrani̇y'"
tr_kw_10276,HÜSMEKKU,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'hüsmekku'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'hüsmekku'"
tr_kw_10277,TETARTAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tetartan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tetartan'"
tr_kw_10278,ŞAMECVER,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şamecver'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şamecver'"
tr_kw_10279,BETARNİY,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'betarni̇y'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'betarni̇y'"
tr_kw_10280,ZAMGÜLTA,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zamgülta'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zamgülta'"
tr_kw_10281,FERBİRTA,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ferbi̇rta'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ferbi̇rta'"
tr_kw_10282,TARMEDAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tarmedan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tarmedan'"
tr_kw_10283,MACİHMAN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'maci̇hman'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'maci̇hman'"
tr_kw_10284,FERCİHFE,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ferci̇hfe'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'ferci̇hfe'"
tr_kw_10285,MABİRKÜL,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mabi̇rkül'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mabi̇rkül'"
tr_kw_10286,ŞATARKÜL,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şatarkül'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'şatarkül'"
tr_kw_10287,DERDADAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'derdadan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'derdadan'"
tr_kw_10288,LETEBHAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'letebhan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'letebhan'"
tr_kw_10289,ZERDEDAN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zerdedan'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'zerdedan'"
tr_kw_10290,MECRANİY,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mecrani̇y'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mecrani̇y'"
tr_kw_10291,TAFERMEN,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tafermen'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'tafermen'"
tr_kw_10292,MECKABLE,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'meckable'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'meckable'"
tr_kw_10293,MEKŞEGİN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mekşegi̇n'","Az bilinen, türetilmiş veya ağır yapılı kelime: 'mekşegi̇n'"
