id,answer,clue_original,cleaned_clue,rewritten_clue,quality_score,decision,reasons,clue_word_count,answer_length,contains_meta,contains_answer_leak,profanity_hit,ambiguity_hit
"tr_kw_7506","TEOG","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7507","TABIS","Sözlük anlamı: 'tabis' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'tabis' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7508","NUSUD","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7509","HAAC","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7510","OTAK","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7511","IDUK","Sözlük anlamı: 'iduk' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'iduk' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7512","BABOD","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7513","NOKAK","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7514","APIT","Sözlük anlamı: 'apit' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'apit' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7515","SATES","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7516","NIUY","Sözlük anlamı: 'niuy' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'niuy' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7517","ELEM","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7518","UGOM","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7519","OMIS","Sözlük anlamı: 'omis' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'omis' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7520","KÖKUGI","Sözlük anlamı: 'kökugi' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'kökugi' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7521","RICUT","Sözlük anlamı: 'ricut' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ricut' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7522","YAZILI","Sözlük anlamı: 'yazili' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'yazili' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7523","GIGOK","Sözlük anlamı: 'gigok' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'gigok' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7524","POVIS","Sözlük anlamı: 'povis' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'povis' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7525","NUCEB","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7526","OCIR","Sözlük anlamı: 'ocir' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ocir' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7527","VUYIF","Sözlük anlamı: 'vuyif' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'vuyif' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7528","OGAG","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7529","HEGEB","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7530","NIRIH","Sözlük anlamı: 'nirih' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'nirih' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7531","DOIF","Sözlük anlamı: 'doif' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'doif' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7532","RAIF","Sözlük anlamı: 'raif' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'raif' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7533","ROAN","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7534","SULUCI","Sözlük anlamı: 'suluci' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'suluci' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7535","DAGIT","Sözlük anlamı: 'dagit' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'dagit' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7536","GOFAC","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7537","KARLLI","Sözlük anlamı: 'karlli' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'karlli' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7538","IYOH","Sözlük anlamı: 'iyoh' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'iyoh' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7539","TUFIY","Sözlük anlamı: 'tufiy' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'tufiy' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7540","ATIV","Sözlük anlamı: 'ativ' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ativ' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7541","AFIB","Sözlük anlamı: 'afib' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'afib' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7542","KÖKUCI","Sözlük anlamı: 'kökuci' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'kökuci' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7543","YUEH","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7544","UNUR","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7545","YASES","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7546","CIIM","Sözlük anlamı: 'ciim' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ciim' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7547","AFED","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7548","KEOC","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7549","LEGOR","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7550","REAC","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7551","GUNDCI","Sözlük anlamı: 'gundci' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'gundci' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7552","TATICE","Sözlük anlamı: 'tatice' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'tatice' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7553","ORAL","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7554","RUZGKI","Sözlük anlamı: 'ruzgki' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ruzgki' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7555","NUOR","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7556","RIEV","Sözlük anlamı: 'riev' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'riev' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7557","NAUS","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7558","NETUG","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7559","OKIY","Sözlük anlamı: 'okiy' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'okiy' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7560","KARLCI","Sözlük anlamı: 'karlci' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'karlci' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7561","YUMIT","Sözlük anlamı: 'yumit' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'yumit' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7562","IFEG","Sözlük anlamı: 'ifeg' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'ifeg' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7563","EBAM","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7564","PIUM","Sözlük anlamı: 'pium' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'pium' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7565","RUED","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7566","ROLUY","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7567","PUNAP","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7568","SEIC","Sözlük anlamı: 'seic' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'seic' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7569","NEFID","Sözlük anlamı: 'nefid' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'nefid' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,5,false,false,false,false
"tr_kw_7570","MUUL","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7571","DEHOR","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7572","DAON","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7573","COGEM","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7574","YUEN","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7575","REIC","Sözlük anlamı: 'reic' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'reic' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
"tr_kw_7576","SAPUT","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,5,false,false,false,false
"tr_kw_7577","CUAY","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7578","OMUB","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","Sözlük anlamı: (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket)","",95,"ACCEPT","Parenthetical meta-explanation",10,4,false,false,false,false
"tr_kw_7579","EĞLICE","Sözlük anlamı: 'eğlice' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'eğlice' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,6,false,false,false,false
"tr_kw_7580","FIAD","Sözlük anlamı: 'fiad' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","Sözlük anlamı: 'fiad' (Bilinmeyen veya eski Türkçe kökenli kelime 2. paket).","",95,"ACCEPT","Parenthetical meta-explanation",11,4,false,false,false,false
